,movieid,name,genre,rating
3374,3614,Honeymoon in Vegas  ,"Comedy,Romance",3
3375,3615,Dinosaur  ,"Animation,Children",3
3376,3616,Loser  ,"Comedy,Romance",2
3377,3617,Road Trip  ,Comedy,3
3378,3618,Small Time Crooks  ,Comedy,3
3379,3619,Hollywood Knights,Comedy,3
3380,3620,Myth of Fingerprints,"Comedy,Drama",3
3381,3621,Possession  ,"Drama,Horror",2
3382,3622,Twelve Chairs,Comedy,4
3383,3623,Mission: Impossible 2  ,"Action,Thriller",3
3384,3624,Shanghai Noon  ,Action,4
3385,3625,Better Living Through Circuitry  ,Documentary,4
3386,3626,8 1/2 Women  ,Comedy,2
3387,3627,Carnival of Souls  ,"Horror,Thriller",3
3388,3628,Flying Tigers  ,"Action,Drama,War",3
3389,3629,Gold Rush,Comedy,4
3390,3631,It's in the Water  ,Comedy,3
3391,3632,Monsieur Verdoux  ,Comedy,4
3392,3633,On Her Majesty's Secret Service  ,Action,3
3393,3634,Seven Days in May  ,Thriller,4
3394,3635,Spy Who Loved Me,Action,4
3395,3636,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train)  ,Drama,3
3396,3637,Vagabond (Sans toit ni loi)  ,Drama,4
3397,3638,Moonraker  ,"Action,Romance,SciFi",3
3398,3639,Man with the Golden Gun,Action,4
3399,3640,King in New York,"Comedy,Drama",3
3400,3641,Woman of Paris,Drama,3
3401,3642,In Old California  ,Western,3
3402,3643,Fighting Seabees,"Action,Drama",3
3403,3644,Dark Command  ,Western,3
3404,3645,Cleo From 5 to 7 (Cléo de 5 à 7)  ,Drama,4
3405,3646,Big Momma's House  ,Comedy,2
3406,3647,Running Free  ,Drama,4
3407,3648,Abominable Snowman,"Horror,SciFi",3
3408,3649,American Gigolo  ,Drama,3
3409,3651,Blood Spattered Bride,Horror,1
3410,3652,City of the Living Dead (Paura nella città dei morti viventi)  ,Horror,3
3411,3653,Endless Summer,Documentary,4
3412,3654,Guns of Navarone,"Action,Drama",4
3413,3655,Blow-Out (La Grande Bouffe)  ,Drama,4
3414,3656,Lured  ,Crime,5
3415,3657,Pandora and the Flying Dutchman  ,Drama,4
3416,3658,Quatermass and the Pit  ,SciFi,4
3417,3659,Quatermass II  ,"SciFi,Thriller",3
3418,3660,Puppet Master  ,"Horror,SciFi,Thriller",3
3419,3661,Puppet Master II  ,"Horror,SciFi,Thriller",2
3420,3662,Puppet Master III: Toulon's Revenge  ,"Horror,SciFi,Thriller",2
3421,3663,Puppet Master 4  ,"Horror,SciFi,Thriller",2
3422,3664,Puppet Master 5: The Final Chapter  ,"Horror,SciFi,Thriller",2
3423,3665,Curse of the Puppet Master  ,"Horror,SciFi,Thriller",2
3424,3666,Retro Puppetmaster  ,"Horror,SciFi,Thriller",2
3425,3667,Rent-A-Cop  ,"Action,Comedy",2
3426,3668,Romeo and Juliet  ,"Drama,Romance",4
3427,3669,Stay Tuned  ,Comedy,2
3428,3670,Story of G.I. Joe,War,4
3429,3671,Blazing Saddles  ,"Comedy,Western",4
3430,3672,Benji  ,"Adventure,Children",3
3431,3673,Benji the Hunted  ,"Adventure,Children",2
3432,3674,For the Love of Benji  ,"Adventure,Children",3
3433,3675,White Christmas  ,Musical,4
3434,3676,Eraserhead  ,"Drama,Horror",3
3435,3677,Baraka  ,Documentary,4
3436,3678,Man with the Golden Arm,Drama,4
3437,3679,Decline ofWesternCivilization,Documentary,4
3438,3680,Decline ofWesternCivilization Part II: The Metal Years,Documentary,4
3439,3681,For a Few Dollars More  ,Western,4
3440,3682,Magnum Force  ,Western,4
3441,3683,Blood Simple  ,"Drama,Noir",4
3442,3684,Fabulous Baker Boys,"Drama,Romance",3
3443,3685,Prizzi's Honor  ,"Comedy,Drama,Romance",4
3444,3686,Flatliners  ,Thriller,3
3445,3687,Light Years  ,SciFi,2
3446,3688,Porky's  ,Comedy,3
3447,3689,Porky's II: The Next Day  ,Comedy,2
3448,3690,Porky's Revenge  ,Comedy,2
3449,3691,Private School  ,Comedy,3
3450,3692,Class of Nuke 'Em High  ,"Comedy,Horror",2
3451,3693,Toxic Avenger,"Comedy,Horror",3
3452,3694,Toxic Avenger,",,Comedy",2
3453,3695,Toxic Avenger Part III: The Last Temptation of Toxie,"Comedy,Horror",2
3454,3696,Night of the Creeps  ,"Comedy,Horror,SciFi",3
3455,3697,Predator 2  ,"Action,SciFi,Thriller",3
3456,3698,Running Man,"Action,Adventure",3
3457,3699,Starman  ,"Adventure,Drama,Romance",3
3458,3700,Brother from Another Planet,"Drama,SciFi",4
3459,3701,Alien Nation  ,"Crime,Drama,SciFi",3
3460,3702,Mad Max  ,"Action,SciFi",4
3461,3703,Mad Max 2 (a.k.a. The RoadWarrior)  ,"Action,SciFi",4
3462,3704,Mad Max Beyond Thunderdome  ,"Action,SciFi",3
3463,3705,Bird on a Wire  ,"Action,Adventure,Romance",3
3464,3706,Angel Heart  ,"Noir,Mystery,Thriller",3
3465,3707,Nine 1/2 Weeks  ,Drama,3
3466,3708,Firestarter  ,"Horror,Thriller",3
3467,3709,Sleepwalkers  ,Horror,2
3468,3710,ActionJackson  ,"Action,Comedy",2
3469,3711,Sarafina!  ,Drama,3
3470,3712,Soapdish  ,Comedy,3
3471,3713,Long Walk Home,Drama,4
3472,3714,Clara's Heart  ,Drama,3
3473,3715,Burglar  ,Comedy,2
3474,3716,Fatal Beauty  ,"Action,Crime",2
3475,3717,Gone in 60 Seconds  ,"Action,Crime",3
3476,3718,American Pimp  ,Documentary,3
3477,3719,Love's Labour's Lost  ,"Comedy,Romance",3
3478,3720,Sunshine  ,Drama,4
3479,3721,Trixie  ,Comedy,3
3480,3722,Live Virgin  ,Comedy,2
3481,3723,Hamlet  ,Drama,4
3482,3724,Coming Home  ,"Drama,War",4
3483,3725,American Pop  ,"Animation,Musical",3
3484,3726,Assault on Precinct 13  ,"Action,Thriller",4
3485,3727,Near Dark  ,"Comedy,Horror",4
3486,3728,One False Move  ,Thriller,4
3487,3729,Shaft  ,"Action,Crime",3
3488,3730,Conversation,"Drama,Mystery",4
3489,3731,Cutter's Way  ,"Drama,Thriller",3
3490,3732,Fury,Horror,3
3491,3733,Paper Chase,Drama,4
3492,3734,Prince of the City  ,Drama,3
3493,3735,Serpico  ,"Crime,Drama",4
3494,3736,Big Carnival,Drama,4
3495,3737,Lonely Are the Brave  ,"Drama,Western",4
3496,3738,Sugarland Express,Drama,3
3497,3739,Trouble in Paradise  ,"Comedy,Romance",4
3498,3740,Big Trouble in Little China  ,"Action,Comedy",3
3499,3741,Badlands  ,"Crime,Drama",4
3500,3742,Battleship Potemkin,"Drama,War",4
3501,3743,Boys and Girls  ,"Comedy,Romance",3
3502,3744,Shaft  ,"Action,Crime",3
3503,3745,Titan A.E.  ,"Adventure,Animation,SciFi",3
3504,3746,Butterfly (La Lengua de las Mariposas)  ,"Drama,War",4
3505,3747,Jesus' Son  ,Drama,4
3506,3748,Match,"Comedy,Romance",3
3507,3749,Time Regained (Le Temps Retrouvé)  ,Drama,3
3508,3751,Chicken Run  ,"Animation,Children,Comedy",4
3509,3752,Me,Comedy,3
3510,3753,Patriot,"Action,Drama",4
3511,3754,Adventures of Rocky and Bullwinkle,"Animation,Children",2
3512,3755,Perfect Storm,"Action,Adventure",3
3513,3756,Golden Bowl,Drama,4
3514,3757,Asylum  ,Horror,3
3515,3758,Communion  ,"Drama,SciFi,Thriller",3
3516,3759,Fun and Fancy Free  ,"Animation,Children,Musical",3
3517,3760,Kentucky Fried Movie,Comedy,3
3518,3761,Blood In,"Crime,Drama",3
3519,3762,Daughter of Dr. Jeckyll  ,Horror,1
3520,3763,F/X  ,"Action,Crime,Thriller",4
3521,3764,F/X 2  ,"Action,Crime,Thriller",3
3522,3765,Hot Spot,"Drama,Romance",3
3523,3766,Missing inAction ,"Action,War",3
3524,3767,Missing inAction2: The Beginning  ,"Action,War",2
3525,3768,Braddock: Missing inActionIII  ,"Action,War",2
3526,3769,Thunderbolt and Lightfoot  ,Action,3
3527,3770,Dreamscape  ,"Adventure,Crime,SciFi",3
3528,3771,Golden Voyage of Sinbad,"Action,Adventure",3
3529,3772,Hatchet For the Honeymoon (Rosso Segno Della Follia)  ,Horror,2
3530,3773,House Party  ,Comedy,3
3531,3774,House Party 2  ,Comedy,2
3532,3775,Make Mine Music  ,"Animation,Children,Musical",3
3533,3776,Melody Time  ,"Animation,Children,Musical",3
3534,3777,Nekromantik  ,"Comedy,Horror",2
3535,3778,On Our Merry Way  ,"Comedy,Drama",3
3536,3779,Project Moon Base  ,SciFi,3
3537,3780,Rocketship X-M  ,SciFi,3
3538,3781,Shaft in Africa  ,"Action,Crime",3
3539,3782,Shaft's Big Score!  ,"Action,Crime",3
3540,3783,Croupier  ,"Crime,Drama",4
3541,3784,Kid,Comedy,3
3542,3785,Scary Movie  ,"Comedy,Horror",3
3543,3786,But I'm a Cheerleader  ,Comedy,3
3544,3787,Shower (Xizhao)  ,Comedy,4
3545,3788,Blowup  ,"Drama,Mystery",4
3546,3789,Pawnbroker,Drama,4
3547,3790,Groove  ,Drama,3
3548,3791,Footloose  ,Drama,3
3549,3792,Duel in the Sun  ,Western,4
3550,3793,X-Men  ,"Action,SciFi",4
3551,3794,Chuck & Buck  ,"Comedy,Drama",3
3552,3795,Five Senses,Drama,3
3553,3796,Wisdom of Crocodiles,"Romance,Thriller",3
3554,3797,In Crowd,Thriller,2
3555,3798,What Lies Beneath  ,Thriller,3
3556,3799,Pokémon the Movie 2000  ,"Animation,Children",2
3557,3800,Criminal Lovers (Les Amants Criminels)  ,"Drama,Romance",2
3558,3801,Anatomy of a Murder  ,"Drama,Mystery",4
3559,3802,Freejack  ,"Action,SciFi",2
3560,3803,Greaser's Palace  ,Drama,4
3561,3804,H.O.T.S.  ,Comedy,3
3562,3805,Knightriders  ,"Action,Adventure,Drama",3
3563,3806,MacKenna's Gold  ,Western,3
3564,3807,Sinbad and the Eye of the Tiger  ,"Action,Adventure",3
3565,3808,Two Women (La Ciociara)  ,"Drama,War",4
3566,3809,What About Bob?  ,Comedy,3
3567,3810,White Sands  ,"Drama,Thriller",3
3568,3811,Breaker Morant  ,"Drama,War",4
3569,3812,Everything You Always Wanted to Know About Sex  ,Comedy,4
3570,3813,Interiors  ,Drama,3
3571,3814,Love and Death  ,Comedy,4
3572,3816,Official Story,Drama,4
3573,3817,Other Side of Sunday,"Comedy,Drama",3
3574,3818,Pot O' Gold  ,"Comedy,Musical",2
3575,3819,Tampopo  ,Comedy,4
3576,3820,Thomas and the Magic Railroad  ,Children,2
3577,3821,Nutty Professor II: The Klumps  ,Comedy,3
3578,3822,Girl on the Bridge,"Drama,Romance",4
3579,3823,Wonderland  ,Drama,4
3580,3824,Autumn in New York  ,"Drama,Romance",2
3581,3825,Coyote Ugly  ,Drama,3
3582,3826,Hollow Man  ,"Horror,SciFi,Thriller",3
3583,3827,Space Cowboys  ,"Action,SciFi",3
3584,3828,Better Living  ,Comedy,2
3585,3830,Psycho Beach Party  ,"Comedy,Horror,Thriller",3
3586,3831,Saving Grace  ,Comedy,4
3587,3832,Black Sabbath (Tre Volti Della Paura,Horror,3
3588,3833,Brain That Wouldn't Die,"Horror,SciFi",3
3589,3834,Bronco Billy  ,"Adventure,Drama,Romance",3
3590,3835,Crush,Thriller,3
3591,3836,Kelly's Heroes  ,"Action,Comedy,War",4
3592,3837,Phantasm II  ,Horror,3
3593,3838,Phantasm III: Lord of the Dead  ,Horror,3
3594,3839,Phantasm IV: Oblivion  ,Horror,3
3595,3840,Pumpkinhead  ,Horror,3
3596,3841,Air America  ,"Action,Comedy",3
3597,3842,Make Them Die Slowly (Cannibal Ferox)  ,Horror,3
3598,3843,Sleepaway Camp  ,Horror,3
3599,3844,Steel Magnolias  ,Drama,4
3600,3845,"And God Created Woman (Et Dieu&#8230,Créa la Femme)  ",Drama,3
3601,3846,Easy Money  ,Comedy,3
3602,3847,Ilsa,Horror,3
3603,3848,Silent Fall  ,"Drama,Thriller",3
3604,3849,Spiral Staircase,Thriller,4
3605,3850,Whatever Happened to Aunt Alice?  ,"Crime,Thriller",3
3606,3851,I'm the One That I Want  ,Comedy,4
3607,3852,Tao of Steve,Comedy,4
3608,3853,Tic Code,Drama,4
3609,3854,Aimée & Jaguar  ,"Drama,Romance",4
3610,3855,Affair of Love,"Drama,Romance",4
3611,3857,Bless the Child  ,Thriller,3
3612,3858,Cecil B. Demented  ,Comedy,3
3613,3859,Eyes of Tammy Faye,Documentary,4
3614,3860,Opportunists,Crime,3
3615,3861,Replacements,Comedy,3
3616,3862,About Adam  ,Comedy,3
3617,3863,Cell,"SciFi,Thriller",3
3618,3864,Godzilla 2000 (Gojira ni-sen mireniamu)  ,"Action,Adventure,SciFi",3
3619,3865,Original Kings ofComedy,"Comedy,Documentary",3
3620,3866,Sunset Strip  ,Comedy,3
3621,3867,All the Rage (a.k.a. It's the Rage)  ,Drama,3
3622,3868,Naked Gun: From the Files of Police Squad!,Comedy,4
3623,3869,Naked Gun 2 1/2: The Smell of Fear,Comedy,3
3624,3870,Our Town  ,Drama,4
3625,3871,Shane  ,"Drama,Western",4
3626,3872,Suddenly,Drama,4
3627,3873,Cat Ballou  ,"Comedy,Western",4
3628,3874,Couch in New York,"Comedy,Romance",3
3629,3875,Devil Rides Out,Horror,3
3630,3876,Jerry & Tom  ,Drama,2
3631,3877,Supergirl  ,"Action,Adventure,Fantasy",2
3632,3878,X: The Unknown  ,SciFi,3
3633,3879,Art ofWar,Action,3
3634,3880,Ballad of Ramblin' Jack,Documentary,4
3635,3881,Bittersweet Motel  ,Documentary,5
3636,3882,Bring It On  ,Comedy,3
3637,3883,Catfish in Black Bean Sauce  ,"Comedy,Drama",3
3638,3884,Crew,Comedy,2
3639,3885,Love & Sex  ,"Comedy,Romance",3
3640,3886,Steal This Movie!  ,Drama,3
3641,3887,Went to Coney Island on a Mission From God... Be Back by Five  ,Drama,3
3642,3888,Skipped Parts  ,"Drama,Romance",4
3643,3889,Highlander: Endgame  ,"Action,Adventure,Fantasy",2
3644,3890,Back Stage  ,Documentary,3
3645,3891,Turn It Up  ,"Crime,Drama",2
3646,3892,Anatomy (Anatomie)  ,Horror,3
3647,3893,Nurse Betty  ,"Comedy,Thriller",4
3648,3894,Solas  ,Drama,3
3649,3895,Watcher,"Crime,Thriller",2
3650,3896,Way of the Gun,"Crime,Thriller",3
3651,3897,Almost Famous  ,"Comedy,Drama",4
3652,3898,Bait  ,"Action,Comedy",3
3653,3899,Circus  ,Comedy,2
3654,3900,Crimeand Punishment in Suburbia  ,"Comedy,Drama",3
3655,3901,Duets  ,"Comedy,Drama",3
3656,3902,Goya in Bordeaux (Goya en Bodeos)  ,Drama,3
3657,3903,Urbania  ,Drama,4
3658,3904,Uninvited Guest,Drama,1
3659,3905,Specials,Comedy,4
3660,3906,Under Suspicion  ,Crime,3
3661,3908,Urban Legends: Final Cut  ,Horror,2
3662,3909,Woman on Top  ,"Comedy,Romance",3
3663,3910,Dancer in the Dark  ,"Drama,Musical",4
3664,3911,Best in Show  ,Comedy,4
3665,3912,Beautiful  ,"Comedy,Drama",2
3666,3913,Barenaked in America  ,Documentary,3
3667,3914,Broken Hearts Club,Drama,3
3668,3915,Girlfight  ,Drama,4
3669,3916,Remember the Titans  ,Drama,4
3670,3917,Hellraiser  ,Horror,3
3671,3918,Hellbound: Hellraiser II  ,Horror,3
3672,3919,Hellraiser III: Hell on Earth  ,Horror,2
3673,3920,Faraway,Drama,4
3674,3921,Beach Party  ,Comedy,3
3675,3922,Bikini Beach  ,Comedy,3
3676,3923,Return of the Fly  ,"Horror,SciFi",3
3677,3924,Pajama Party  ,Comedy,3
3678,3925,Stranger Than Paradise  ,Comedy,4
3679,3926,Voyage to the Bottom of the Sea  ,"Adventure,SciFi",3
3680,3927,Fantastic Voyage  ,"Adventure,SciFi",4
3681,3928,Abbott and Costello Meet Frankenstein  ,"Comedy,Horror",3
3682,3929,Bank Dick,Comedy,4
3683,3930,Creature From the Black Lagoon,Horror,3
3684,3931,Giant Gila Monster,"Horror,SciFi",2
3685,3932,Invisible Man,"Horror,SciFi",4
3686,3933,Killer Shrews,"Horror,SciFi",2
3687,3934,Kronos  ,SciFi,3
3688,3935,Kronos  ,Horror,3
3689,3936,Phantom of the Opera,"Drama,Thriller",4
3690,3937,Runaway  ,"SciFi,Thriller",3
3691,3938,Slumber Party Massacre,Horror,2
3692,3939,Slumber Party Massacre II,Horror,2
3693,3940,Slumber Party Massacre III,Horror,2
3694,3941,Sorority House Massacre  ,Horror,2
3695,3942,Sorority House Massacre II  ,Horror,2
3696,3943,Bamboozled  ,Comedy,3
3697,3944,Bootmen  ,"Comedy,Drama",2
3698,3945,Digimon: The Movie  ,"Adventure,Animation,Children",1
3699,3946,Get Carter  ,"Action,Drama,Thriller",2
3700,3947,Get Carter  ,Thriller,3
3701,3948,Meet the Parents  ,Comedy,4
3702,3949,Requiem for a Dream  ,Drama,4
3703,3950,Tigerland  ,Drama,4
3704,3951,Two Family House  ,Drama,4
3705,3952,Contender,"Drama,Thriller",4
